Date,port_ret,VaR,ES,exceed
2017-03-31,-0.00048808406935441084,-0.00884283549905271,-0.012853095404402257,0
2017-04-03,0.001373045173745091,-0.00884283549905271,-0.012853095404402257,0
2017-04-04,-0.0005723445461414123,-0.00884283549905271,-0.012853095404402257,0
2017-04-05,-0.002810931591168353,-0.00884283549905271,-0.012853095404402257,0
2017-04-06,0.0008439261684881627,-0.00884283549905271,-0.012853095404402257,0
2017-04-07,-0.0010724114577269628,-0.00884283549905271,-0.012853095404402257,0
2017-04-10,0.0005591157018351445,-0.00884283549905271,-0.012853095404402257,0
2017-04-11,0.004157172993689451,-0.00884283549905271,-0.012853095404402257,0
2017-04-12,-0.0003130468698591682,-0.008722550481741018,-0.012774793744234555,0
2017-04-13,-0.0027027552302523183,-0.008722550481741018,-0.012774793744234555,0
2017-04-17,0.004669690860437781,-0.008722550481741018,-0.012774793744234555,0
2017-04-18,0.0002572533463416349,-0.008722550481741018,-0.012774793744234555,0
2017-04-19,-0.003049700934502131,-0.008722550481741018,-0.012774793744234555,0
2017-04-20,0.005739496596149085,-0.008722550481741018,-0.012774793744234555,0
2017-04-21,-0.00027040988284982026,-0.008722550481741018,-0.012774793744234555,0
2017-04-24,0.007673665796591844,-0.008722550481741018,-0.012774793744234555,0
2017-04-25,0.0015285174094440968,-0.008722550481741018,-0.012774793744234555,0
2017-04-26,0.0011713693348228138,-0.008722550481741018,-0.012774793744234555,0
2017-04-27,0.0003871312843926056,-0.008722550481741018,-0.012774793744234555,0
2017-04-28,-0.0008718790500155116,-0.008722550481741018,-0.012774793744234555,0
2017-05-01,0.0007875154197298784,-0.008722550481741018,-0.012774793744234555,0
2017-05-02,0.002145935222543416,-0.008722550481741018,-0.012774793744234555,0
2017-05-03,-0.004152911654537239,-0.008722550481741018,-0.012774793744234555,0
2017-05-04,-0.002329023964274868,-0.008722550481741018,-0.012774793744234555,0
2017-05-05,0.004550503178990584,-0.008722550481741018,-0.012774793744234555,0
2017-05-08,-0.0024214972361077947,-0.008722550481741018,-0.012774793744234555,0
2017-05-09,0.0007935837604161056,-0.008722550481741018,-0.012774793744234555,0
2017-05-10,0.002103289275708964,-0.008722550481741018,-0.012774793744234555,0
2017-05-11,-0.0007047823303927281,-0.008722550481741018,-0.012774793744234555,0
2017-05-12,0.002543156093764154,-0.008722550481741018,-0.012774793744234555,0
2017-05-15,0.003932144158503237,-0.008722550481741018,-0.012774793744234555,0
2017-05-16,0.0025542144747044415,-0.008722550481741018,-0.012774793744234555,0
2017-05-17,-0.007627967970418759,-0.008722550481741018,-0.012774793744234555,0
2017-05-18,-0.0007432857168581108,-0.008722550481741018,-0.012774793744234555,0
2017-05-19,0.007007270189273884,-0.008722550481741018,-0.012774793744234555,0
2017-05-22,0.0028697833306508547,-0.008722550481741018,-0.012774793744234555,0
2017-05-23,-0.0010725676457997158,-0.008722550481741018,-0.012774793744234555,0
2017-05-24,0.002898867281010964,-0.008722550481741018,-0.012774793744234555,0
2017-05-25,0.002296955777089049,-0.008722550481741018,-0.012774793744234555,0
2017-05-26,0.0016609418454254787,-0.008722550481741018,-0.012774793744234555,0
2017-05-30,-0.0012887216370920385,-0.008722550481741018,-0.012774793744234555,0
2017-05-31,-6.340823398037765e-05,-0.008722550481741018,-0.012774793744234555,0
2017-06-01,0.0058766400003931185,-0.008722550481741018,-0.012774793744234555,0
2017-06-02,0.007608857004879177,-0.008722550481741018,-0.012774793744234555,0
2017-06-05,-0.0027465908011855,-0.008722550481741018,-0.012774793744234555,0
2017-06-06,0.0011306659770558003,-0.008722550481741018,-0.012774793744234555,0
2017-06-07,-0.0006917062857443312,-0.008722550481741018,-0.012774793744234555,0
2017-06-08,0.001043664048870685,-0.008722550481741018,-0.012774793744234555,0
2017-06-09,-0.0055986867102209015,-0.008722550481741018,-0.012774793744234555,0
2017-06-12,-0.0022309820261394164,-0.008722550481741018,-0.012774793744234555,0
2017-06-13,0.00409901089139858,-0.008722550481741018,-0.012774793744234555,0
2017-06-14,0.0005097676248967953,-0.008722550481741018,-0.012774793744234555,0
2017-06-15,-0.005058646664887367,-0.008722550481741018,-0.012774793744234555,0
2017-06-16,0.0008153985333521074,-0.008722550481741018,-0.012774793744234555,0
2017-06-19,0.004487286502773857,-0.008722550481741018,-0.012774793744234555,0
2017-06-20,-0.004370579299861066,-0.008722550481741018,-0.012774793744234555,0
2017-06-21,0.0016841198409222047,-0.008722550481741018,-0.012774793744234555,0
2017-06-22,0.001798800830649816,-0.008722550481741018,-0.012774793744234555,0
2017-06-23,0.002965684675168001,-0.008722550481741018,-0.012774793744234555,0
2017-06-26,0.0006278320082808153,-0.008722550481741018,-0.012774793744234555,0
2017-06-27,-0.0073280751755602225,-0.008722550481741018,-0.012774793744234555,0
2017-06-28,0.006665769252133191,-0.008722550481741018,-0.012774793744234555,0
2017-06-29,-0.008918071787575477,-0.008722550481741018,-0.012774793744234555,1
2017-06-30,2.4436920514958604e-05,-0.008824391478429408,-0.012778080772625646,0
2017-07-03,-0.002235233336205844,-0.008824391478429408,-0.012778080772625646,0
2017-07-05,0.0015232584564371376,-0.008824391478429408,-0.012778080772625646,0
2017-07-06,-0.007409924381856392,-0.008824391478429408,-0.012778080772625646,0
2017-07-07,0.0014791848050996204,-0.008824391478429408,-0.012778080772625646,0
2017-07-10,0.0024896325146379072,-0.008824391478429408,-0.012778080772625646,0
2017-07-11,0.00235936963823008,-0.008824391478429408,-0.012778080772625646,0
2017-07-12,0.008611957677155058,-0.008824391478429408,-0.012778080772625646,0
2017-07-13,0.0003322431358278033,-0.008824391478429408,-0.012778080772625646,0
2017-07-14,0.005672009054191851,-0.008824391478429408,-0.012778080772625646,0
2017-07-17,0.0005281965109654174,-0.008824391478429408,-0.012778080772625646,0
2017-07-18,0.0035562546830064656,-0.008824391478429408,-0.012778080772625646,0
2017-07-19,0.004200999048910414,-0.008824391478429408,-0.012778080772625646,0
2017-07-20,0.0013137441138919015,-0.008824391478429408,-0.012778080772625646,0
