date,port_ret,sigma_ewma,VaR,ES,exceed
2024-09-30,-0.003215486934186329,0.007245647260826999,-0.012289530951903571,-0.016386171656364808,0
2024-10-01,-0.0018186995699977504,0.007068932122185457,-0.012072790929390459,-0.01628971137560029,0
2024-10-02,0.0009304587984378943,0.006868047273769748,-0.011577342085924376,-0.015105039646740214,0
2024-10-03,-0.005906917450547167,0.006662718226669002,-0.011300809841123154,-0.014861073595531559,0
2024-10-04,0.0037435388500504096,0.006619804056311849,-0.011228021999555044,-0.014793469111007108,0
2024-10-07,-0.005141395429681117,0.0064833126090475725,-0.010996515302438658,-0.014245702770823635,0
2024-10-08,-0.0006756341027979729,0.006410723723675657,-0.010948658988974968,-0.01441604297573332,0
2024-10-09,-0.00017280991419027503,0.0062176301617313835,-0.0106188810023045,-0.014056343270381782,0
2024-10-10,-0.0006758050744526956,0.006028364714777471,-0.010224866334876634,-0.01352105418902708,0
2024-10-11,0.005818945190915137,0.005847060202890935,-0.00989070939562268,-0.012864064248610205,0
2024-10-14,0.002731597757437365,0.005845377115580276,-0.009889194034649277,-0.01310617716706968,0
2024-10-15,-0.004779254514370668,0.005706664979167326,-0.009679223038193595,-0.012791954403703447,0
2024-10-16,0.005426202496013277,0.0056553107868777186,-0.009533054297974321,-0.012551078536505708,0
2024-10-17,-0.0026040576694006945,0.0056418266635965865,-0.009735030651347653,-0.01271447329988939,0
2024-10-18,0.004376191250186123,0.005507019393163519,-0.009340598962209434,-0.012306444517071788,0
2024-10-21,-0.00782040780541976,0.005445795610594533,-0.009211942402391713,-0.012139914836303167,0
2024-10-22,6.124405633833874e-05,0.005616655155607531,-0.009526555033142625,-0.012580399397637512,0
2024-10-23,-0.00850925306796807,0.005445569876409457,-0.009211560557302425,-0.012012380613576219,0
2024-10-24,0.004196637097916622,0.005676215347272341,-0.009627576624812333,-0.012727696180297383,0
2024-10-25,-0.0010330198234816401,0.005598478472262804,-0.009561452698944008,-0.012679577070581744,0
2024-10-28,0.0035409929845180432,0.005433821061598276,-0.009280239856669177,-0.012195112132758573,0
2024-10-29,0.0018479538727913525,0.005339208230504335,-0.009118653791151583,-0.011971800260371106,0
2024-10-30,-0.0026399587640051347,0.0051963075224549585,-0.008966282734514108,-0.011683333120268405,0
2024-10-31,-0.011350133072519364,0.00507933835183142,-0.008615198013779427,-0.011294384212356592,1
2024-11-01,-0.0004644657921109019,0.00565519483772896,-0.009758097575003944,-0.012848340321402906,0
2024-11-04,0.003818539124989251,0.005484095061342223,-0.009301716406196437,-0.012322568878670939,0
2024-11-05,0.00988574874672199,0.0053986716131167204,-0.009156827471751424,-0.01201694435613096,0
2024-11-06,0.0014472993981033966,0.005767200150167747,-0.00972166415794605,-0.012767039642096419,0
2024-11-07,0.012107665227805653,0.005602735247237212,-0.00966757800539548,-0.012739509863243362,0
2024-11-08,-0.002099887411118717,0.0061889366737520445,-0.010569876361232569,-0.013836331206767812,0
2024-11-11,-0.0028302955471642965,0.0060224025563700686,-0.010285458354805089,-0.013479199394237472,0
2024-11-12,-0.01166829663088903,0.005879949572145347,-0.00997313554762596,-0.013021894476516176,1
2024-11-13,-0.005823895935996193,0.006377172361532884,-0.01081648806537915,-0.014196868183165127,0
2024-11-14,-0.003452338340509842,0.006345336359987211,-0.010836986114262094,-0.014162908362144165,0
2024-11-15,-0.007453977518587118,0.00620988037816627,-0.010532739777119991,-0.013786075265253316,0
2024-11-18,0.006527049566664278,0.006291467579454139,-0.010642455411968546,-0.013915397454018655,0
2024-11-19,0.004005608454454801,0.006305850696604282,-0.010895362281277658,-0.01436246159161875,0
2024-11-20,-0.00034826304930862806,0.006191980440280542,-0.010575074707503443,-0.013980932881940633,0
2024-11-21,0.003567691464119116,0.006003953838558274,-0.010359884862251506,-0.01364618408511714,0
2024-11-22,0.005173879317073804,0.005886282301826444,-0.010156841400411917,-0.013413943525641084,0
2024-11-25,0.004240754119406609,0.005845986812151234,-0.009984163850940432,-0.013125350203529916,0
2024-11-26,-0.0014085848246964683,0.0057622970965970875,-0.009773582120889949,-0.01288281350707026,0
2024-11-27,0.0012496619815187682,0.005597398541482111,-0.009435432681642472,-0.012248677954249285,0
2024-11-29,0.007331879256242235,0.005435505267253276,-0.009194535570233694,-0.012022632557735414,0
2024-12-02,0.0017504313825784656,0.005567532816733524,-0.00938508857388145,-0.012181334755246319,0
2024-12-03,-0.0007593535065693602,0.005414925388866164,-0.00912784101473591,-0.011865707576114293,0
2024-12-04,0.005482233953149562,0.005253258894614322,-0.00888625314323097,-0.011516975402574601,0
2024-12-05,-0.0012910143096689919,0.005267278103540554,-0.008878954677450344,-0.011610343835668066,0
2024-12-06,0.002095379393410035,0.005116597363453735,-0.008624954900773233,-0.011196415305545963,0
2024-12-09,-3.0687586558109103e-05,0.004987206768629035,-0.008364773308287795,-0.010739678452030383,0
2024-12-10,-0.003663087529919784,0.0048352822022663606,-0.008201248024756656,-0.0107563927403421,0
2024-12-11,0.00469803419782433,0.004773075460552853,-0.008005622398096681,-0.010541624519443899,0
2024-12-12,-0.00889612146090879,0.0047686062859539505,-0.007998126492246111,-0.010316794219099281,1
2024-12-13,-0.0036696487989444915,0.005111133746894878,-0.00851904873552299,-0.011143858901887639,0
2024-12-16,0.0027928264913774647,0.005036292905142085,-0.008519240067233803,-0.010966851026073777,0
2024-12-17,-0.0031702034731661555,0.00493055617972839,-0.008362844698287923,-0.010932515103034567,0
2024-12-18,-0.02563796078898456,0.004843012759703079,-0.008214360024482016,-0.010673558620905396,1
2024-12-19,-0.0035417350768969236,0.007841287409619585,-0.013264083550526239,-0.01770006491162544,0
2024-12-20,0.006398642649148911,0.00765174974676632,-0.013068165507885265,-0.01757288208958047,0
2024-12-23,0.001086793172183076,0.007582405647352335,-0.012826167026741164,-0.017149489072750896,0
2024-12-24,0.006167844559507529,0.007356233413975305,-0.012443580948255923,-0.016884277711929872,0
2024-12-26,0.002236237619690773,0.007290394929566461,-0.012579652359350438,-0.016860108966137998,0
2024-12-27,-0.00798917015192857,0.00708949308884695,-0.011992371118291448,-0.015843617460815466,0
2024-12-30,-0.0047666088300738485,0.007146668307987165,-0.01212165017317887,-0.016322357269210868,0
2024-12-31,-0.001990844502371303,0.007026635710954505,-0.011918059760429206,-0.015959072718068935,0
2025-01-02,0.0009812519081538462,0.006830007361602971,-0.011786036856217501,-0.016101908078128432,0
2025-01-03,0.005456492614891839,0.006626298502513531,-0.011316831888300335,-0.015275368187584078,0
2025-01-06,0.002793312440130591,0.0065619936477514535,-0.0111299682605625,-0.014858687113582727,0
2025-01-07,-0.0069586118920107465,0.006398775715590749,-0.010853130076617324,-0.014796966071478594,0
2025-01-08,-0.00013383627487328909,0.006433739782330791,-0.010987967339848779,-0.014670154184192655,0
2025-01-10,-0.011102562838558983,0.006237828296807265,-0.010763437675086392,-0.014336604451244865,1
2025-01-13,-0.0028220530489797557,0.006631130057831133,-0.011247232325592452,-0.01492274953285296,0
2025-01-14,0.0039095535451939,0.006466174425262173,-0.011043361373376285,-0.014564797947465088,0
2025-01-15,0.015299319809367107,0.006341908508596131,-0.010943029164222544,-0.014724895897776388,0
2025-01-16,0.0011308710227529994,0.007200747635994289,-0.012297914202886005,-0.016412110418601192,0
2025-01-17,0.005024963374975933,0.0069868771767111265,-0.011850624275427338,-0.015697587816122172,0
2025-01-21,0.011833263131699912,0.006884945964689265,-0.011895933503897496,-0.01583537843704135,0
2025-01-22,0.000859298396488406,0.007277355224333387,-0.012311810931869576,-0.016539336709923903,0
2025-01-23,0.0014995088376251742,0.007058796550511776,-0.012196315673803393,-0.016102666366236706,0
2025-01-24,0.0016709041233056166,0.0068536066287957385,-0.011624580629549333,-0.015182323671583743,0
2025-01-27,-0.007947227127447054,0.00665741118065373,-0.011261474489771653,-0.015055440599677625,0
